invoiceID,custID,salesDate
1248,21,2009-04-02
1249,19,2010-08-18
1250,26,2005-06-05
1251,33,2008-09-27
1252,15,2011-09-24
1253,1,2011-07-03
1254,14,2010-07-02
1255,37,2005-10-17
1256,25,2007-04-22
1257,8,2009-12-07
1258,1,2011-05-17
1259,36,2005-12-14
1260,28,2009-07-12
1261,12,2008-01-21
1262,16,2007-04-21
1263,9,2006-02-26
1264,38,2005-12-05
1265,39,2008-03-06
1266,4,2005-10-15
1267,29,2009-09-11
1268,4,2011-04-29
1269,2,2007-05-07
1270,37,2007-10-19
1271,27,2010-11-03
1272,11,2009-12-01
1273,11,2006-03-29
1274,28,2006-08-05
1275,28,2006-09-03
1276,3,2005-05-23
1277,5,2008-06-06
1278,8,2011-07-06
1279,24,2009-09-08
1280,24,2010-08-29
1281,33,2008-02-13
1282,17,2008-11-13
1283,38,2006-04-27
1284,34,2007-04-14
1285,31,2007-05-25
1286,36,2008-01-26
1287,19,2011-05-13
1288,38,2009-07-19
1289,36,2008-01-26
1290,16,2007-03-18
1291,26,2008-07-14
1292,8,2007-10-24
1293,31,2009-03-14
1294,35,2005-08-26
1295,6,2009-04-07
1296,31,2009-10-13
1297,38,2009-07-28
1298,35,2010-05-11
1299,35,2009-09-04
1300,1,2007-07-17
1301,33,2011-06-29
1302,22,2006-12-23
1303,12,2009-07-22
1304,5,2009-11-05
1305,11,2006-01-29
1306,39,2007-01-08
1307,7,2005-10-03
1308,16,2008-12-14
1309,7,2006-05-29
1310,31,2005-01-12
1311,39,2006-08-19
1312,1,2011-05-28
1313,8,2010-05-31
1314,37,2005-05-17
1315,35,2011-06-14
1316,38,2011-10-12
1317,33,2009-06-21
1318,14,2008-01-08
1319,36,2006-04-25
1320,30,2009-09-08
1321,30,2005-07-10
1322,23,2007-12-04
1323,38,2009-05-27
1324,22,2006-04-20
1325,18,2006-02-04
1326,5,2005-11-30
1327,14,2006-12-07
1328,17,2006-12-04
1329,1,2010-05-24
1330,9,2007-03-30
1331,18,2010-11-10
1332,33,2006-06-28
1333,31,2009-12-06
1334,29,2005-03-04
1335,38,2011-06-19
1336,3,2006-03-04
1337,29,2005-04-14
1338,6,2006-08-22
1339,18,2009-12-13
1340,36,2011-01-11
1341,36,2005-01-27
1342,18,2007-03-17
1343,36,2010-08-16
1344,4,2008-12-07
1345,16,2006-10-17
1346,32,2011-07-28
1347,3,2006-11-18
1348,10,2007-09-24
1349,7,2009-08-11
1350,39,2005-11-20
1351,1,2008-10-08
1352,36,2011-07-03
1353,23,2011-06-20
1354,38,2006-07-10
1355,19,2011-05-10
1356,1,2009-08-30
1357,4,2007-10-06
1358,32,2009-11-17
1359,18,2010-04-15
1360,4,2006-04-03
1361,1,2011-10-31
1362,35,2007-03-15
1363,37,2010-12-24
1364,31,2011-04-12
1365,25,2007-11-09
1366,35,2007-07-19
1367,34,2007-10-24
1368,14,2011-04-15
1369,2,2011-08-22
1370,12,2006-04-18
1371,10,2010-10-22
1372,37,2007-11-12
1373,30,2005-06-20
1374,7,2008-05-15
1375,2,2010-02-26
1376,6,2008-04-11
1377,39,2007-02-26
1378,5,2008-10-24
1379,16,2008-10-05
1380,6,2008-03-30
1381,4,2010-05-05
1382,16,2005-08-23
1383,2,2009-08-12
1384,26,2005-06-29
1385,15,2005-10-09
1386,21,2011-06-11
1387,27,2006-12-26
1388,18,2011-03-26
1389,13,2005-10-29
1390,6,2009-09-06
1391,21,2009-01-01
1392,14,2011-04-12
1393,1,2009-05-14
1394,18,2009-09-16
1395,6,2007-09-30
1396,26,2006-10-09
1397,14,2005-05-15
1398,39,2005-07-03
1399,1,2007-02-14
1400,16,2006-12-05
1401,12,2011-07-26
1402,11,2008-08-20
1403,14,2010-07-22
1404,2,2011-07-02
1405,18,2006-04-28
1406,15,2010-03-18
1407,8,2007-12-28
1408,17,2009-01-16
1409,20,2010-01-18
1410,24,2009-08-24
1411,22,2007-08-26
1412,24,2007-12-18
1413,39,2011-10-12
1414,24,2008-07-11
1415,11,2005-08-19
1416,15,2008-01-03
1417,5,2011-08-12
1418,37,2007-02-11
1419,32,2008-09-25
1420,18,2008-05-13
1421,3,2011-05-04
1422,13,2008-07-21
1423,31,2008-07-01
1424,4,2006-05-19
1425,31,2007-09-03
1426,37,2006-11-04
1427,30,2008-10-03
1428,6,2007-12-14
1429,36,2008-04-23
1430,30,2005-03-22
1431,21,2006-09-27
1432,9,2009-07-11
1433,1,2007-04-27
1434,34,2009-06-14
1435,11,2010-09-04
1436,18,2006-09-16
1437,10,2005-04-27
1438,18,2009-02-13
1439,34,2005-09-10
1440,30,2009-05-27
1441,2,2010-08-29
1442,16,2011-05-01
1443,14,2010-12-10
1444,2,2006-03-21
1445,39,2008-04-06
1446,24,2006-08-12
1447,16,2011-08-08
1448,5,2008-07-12
1449,22,2007-10-25
1450,9,2009-08-07
1451,22,2007-02-16
1452,25,2009-05-30
1453,21,2005-10-01
1454,14,2007-12-31
1455,29,2008-07-14
1456,13,2007-10-25
1457,11,2010-09-26
1458,19,2010-11-09
1459,19,2005-07-29
1460,8,2011-02-11
1461,9,2006-07-27
1462,39,2011-02-20
1463,17,2010-05-08
1464,9,2008-06-28
1465,34,2005-04-07
1466,27,2007-01-19
1467,26,2011-09-25
1468,5,2005-06-29
1469,5,2011-08-24
1470,21,2007-06-12
1471,34,2006-09-18
1472,7,2006-10-08
1473,36,2010-11-02
1474,8,2011-07-26
1475,9,2005-06-13
1476,36,2010-09-19
1477,31,2010-05-02
1478,25,2010-11-23
1479,1,2005-04-22
1480,14,2007-06-26
1481,33,2008-09-05
1482,23,2007-07-03
1483,38,2009-06-08
1484,15,2010-10-09
1485,36,2009-07-06
1486,27,2007-09-13
1487,28,2005-09-18
1488,8,2011-07-19
1489,6,2010-08-13
1490,7,2010-12-25
1491,16,2009-11-09
1492,15,2010-09-03
1493,6,2005-11-03
1494,32,2007-09-08
1495,23,2010-01-10
1496,1,2009-02-15
1497,20,2010-05-10
1498,10,2007-11-15
1499,5,2010-09-26
1500,24,2008-08-30
1501,30,2009-02-17
1502,38,2006-10-24
1503,31,2009-07-18
1504,27,2007-07-16
1505,7,2009-06-18
1506,1,2009-03-05
1507,23,2009-10-30
1508,38,2007-07-16
1509,26,2011-07-09
1510,23,2005-01-30
1511,12,2011-01-30
1512,19,2005-09-05
1513,7,2005-10-21
1514,11,2009-07-02
1515,34,2007-09-14
1516,3,2011-03-24
1517,37,2007-04-29
1518,22,2008-08-06
1519,11,2007-12-06
1520,4,2008-04-19
1521,28,2009-11-01
1522,27,2010-11-03
1523,18,2008-07-08
1524,34,2011-10-27
1525,19,2010-01-14
1526,2,2009-02-27
1527,34,2011-04-27
1528,38,2011-07-11
1529,11,2011-07-06
1530,39,2006-03-19
1531,23,2010-08-27
1532,2,2009-06-18
1533,38,2009-04-14
1534,15,2010-01-29
1535,28,2011-04-20
1536,5,2005-06-27
1537,16,2011-01-09
1538,11,2005-09-13
1539,4,2006-06-11
1540,2,2010-07-22
1541,34,2010-01-26
1542,16,2011-04-04
1543,21,2006-09-15
1544,2,2007-06-30
1545,26,2005-09-01
1546,15,2009-10-25
1547,4,2005-02-03
1548,24,2006-09-27
1549,37,2006-07-03
1550,15,2006-12-07
1551,28,2007-11-04
1552,25,2010-08-05
1553,2,2010-06-26
1554,6,2009-03-20
1555,20,2010-01-25
1556,21,2006-07-02
1557,8,2006-09-24
1558,15,2008-12-20
1559,19,2008-10-25
1560,19,2009-09-14
1561,14,2007-11-16
1562,3,2006-03-30
1563,20,2005-02-21
1564,13,2011-09-11
1565,18,2010-10-29
1566,9,2005-09-11
1567,18,2006-02-25
1568,34,2006-02-01
1569,19,2007-03-26
1570,21,2010-11-17
1571,35,2007-09-29
1572,14,2009-03-06
1573,37,2005-09-17
1574,17,2011-07-31
1575,15,2008-09-06
1576,23,2009-11-12
1577,32,2008-07-12
1578,19,2010-09-24
1579,8,2005-02-27
1580,29,2006-04-27
1581,33,2008-07-08
1582,35,2010-10-22
1583,15,2005-06-17
1584,35,2005-07-08
1585,2,2010-12-30
1586,35,2009-07-30
1587,16,2007-04-25
1588,9,2008-12-07
1589,10,2011-09-19
1590,35,2006-10-22
1591,27,2010-06-21
1592,24,2010-01-09
1593,38,2011-10-02
1594,8,2010-07-08
1595,36,2007-07-14
1596,16,2010-02-15
1597,16,2007-03-20
1598,15,2006-04-30
1599,10,2005-08-30
1600,35,2011-05-02
1601,36,2008-05-13
1602,6,2010-06-07
1603,10,2010-07-19
1604,33,2006-07-31
1605,23,2011-01-07
1606,24,2010-03-18
1607,17,2008-06-06
1608,15,2005-06-16
1609,4,2008-08-24
1610,24,2011-05-31
1611,5,2011-07-23
1612,37,2007-07-10
1613,19,2007-02-02
1614,19,2010-05-01
1615,32,2007-09-21
1616,20,2010-10-02
1617,14,2010-09-13
1618,9,2006-02-02
1619,29,2011-03-30
1620,24,2007-12-30
1621,4,2006-02-05
1622,16,2005-09-12
1623,8,2006-09-07
1624,3,2011-10-21
1625,24,2005-05-17
1626,5,2007-01-26
1627,18,2009-08-09
1628,39,2009-06-28
1629,19,2006-05-01
1630,28,2009-12-08
1631,34,2011-04-21
1632,16,2006-02-23
1633,34,2011-07-28
1634,4,2010-07-10
1635,9,2010-05-04
1636,17,2007-04-07
1637,28,2011-09-27
1638,26,2008-11-20
1639,32,2011-06-10
1640,32,2009-05-05
1641,10,2008-06-11
1642,36,2005-10-09
1643,30,2009-10-01
1644,29,2009-02-14
1645,15,2006-01-12
1646,23,2008-03-11
1647,9,2006-03-28
1648,29,2011-04-25
1649,31,2006-10-11
1650,37,2008-09-20
1651,13,2010-06-27
1652,35,2007-07-11
1653,14,2005-04-11
1654,21,2005-11-19
1655,37,2010-02-20
1656,38,2010-02-14
1657,25,2007-04-27
1658,16,2005-07-24
1659,37,2006-06-17
1660,5,2008-09-30
1661,5,2009-10-18
1662,32,2009-09-04
1663,21,2010-10-01
1664,38,2010-11-18
1665,36,2006-11-03
1666,30,2010-03-21
1667,16,2010-05-11
1668,24,2010-04-02
1669,16,2006-05-20
1670,8,2009-04-06
1671,17,2006-03-14
1672,25,2005-07-08
1673,5,2007-06-17
1674,7,2011-05-20
1675,14,2007-07-28
1676,20,2008-10-11
1677,29,2010-01-31
1678,23,2005-03-17
1679,9,2010-07-11
1680,21,2005-08-31
1681,21,2007-04-03
1682,22,2006-06-18
1683,16,2011-01-07
1684,35,2009-12-29
1685,3,2011-02-28
1686,13,2008-09-19
1687,33,2011-02-14
1688,28,2010-03-19
1689,29,2007-04-11
1690,31,2006-11-22
1691,33,2007-08-12
1692,33,2009-01-12
1693,23,2010-06-29
1694,14,2006-01-11
1695,32,2007-02-16
1696,19,2011-08-31
1697,4,2008-10-18
1698,9,2009-03-24
1699,4,2006-01-11
1700,20,2010-08-04
1701,17,2007-02-06
1702,20,2009-10-19
1703,5,2006-07-04
1704,21,2005-01-20
1705,27,2009-10-03
1706,19,2006-04-02
1707,1,2007-09-16
1708,16,2005-04-13
1709,3,2006-10-03
1710,10,2006-12-10
1711,37,2008-06-01
1712,24,2005-02-14
1713,31,2008-04-16
1714,13,2010-09-22
1715,19,2008-08-21
1716,34,2011-07-13
1717,26,2008-01-01
1718,13,2009-05-20
1719,22,2006-01-31
1720,15,2011-03-05
1721,4,2007-12-15
1722,15,2008-06-18
1723,9,2005-05-17
1724,26,2010-03-29
1725,29,2008-10-03
1726,1,2006-06-10
1727,6,2010-08-26
1728,33,2006-01-03
1729,9,2006-11-09
1730,9,2008-07-30
1731,13,2009-02-15
1732,25,2005-02-07
1733,29,2010-04-17
1734,18,2011-02-08
1735,7,2007-09-19
1736,16,2008-11-20
1737,37,2006-05-24
1738,7,2006-07-27
1739,32,2011-10-19
1740,39,2006-05-10
1741,17,2006-04-24
1742,29,2005-12-01
1743,24,2007-12-11
1744,8,2008-01-26
1745,3,2008-03-12
1746,4,2008-03-17
1747,2,2008-08-15
1748,28,2005-12-28
1749,16,2005-10-09
1750,24,2005-05-29
1751,3,2011-05-06
1752,20,2005-08-12
1753,39,2011-02-14
1754,11,2006-04-09
1755,6,2008-06-01
1756,28,2007-11-14
1757,12,2005-05-14
1758,12,2008-11-12
1759,21,2008-07-07
1760,21,2011-01-06
1761,20,2006-08-08
1762,33,2007-10-25
1763,7,2010-07-03
1764,10,2008-06-22
1765,12,2011-02-01
1766,13,2005-03-14
1767,25,2010-03-06
1768,9,2005-03-30
1769,20,2011-10-27
1770,18,2010-05-04
1771,9,2010-09-05
1772,36,2005-02-11
1773,8,2005-11-27
1774,32,2005-02-25
1775,4,2006-06-27
1776,10,2009-05-01
1777,35,2009-10-31
1778,6,2007-06-18
1779,37,2008-12-31
1780,12,2008-05-31
1781,30,2008-06-13
1782,1,2009-03-12
1783,31,2009-10-16
1784,29,2009-05-28
1785,12,2009-12-22
1786,36,2007-12-24
1787,18,2006-01-04
1788,24,2009-08-12
1789,9,2005-03-05
1790,38,2008-09-10
1791,5,2009-04-27
1792,28,2007-03-05
1793,32,2010-10-28
1794,11,2010-08-02
1795,37,2006-01-03
1796,4,2011-02-12
1797,23,2008-12-03
1798,23,2009-01-27
1799,13,2008-11-06
1800,4,2009-03-31
1801,2,2011-08-27
1802,21,2008-12-17
1803,39,2007-05-10
1804,9,2010-09-01
1805,13,2010-11-30
1806,4,2008-10-04
1807,19,2007-04-22
1808,8,2010-02-09
1809,9,2006-09-27
1810,17,2010-08-07
1811,19,2008-12-22
1812,38,2007-10-24
1813,17,2011-06-27
1814,10,2006-09-10
1815,28,2009-01-09
1816,29,2008-07-27
1817,7,2009-03-23
1818,6,2007-12-15
1819,13,2011-02-26
1820,15,2007-11-14
1821,5,2006-11-03
1822,17,2009-11-27
1823,4,2011-10-25
1824,37,2011-06-19
1825,28,2006-02-15
1826,2,2008-09-28
1827,1,2005-02-07
1828,11,2006-05-13
1829,25,2008-10-30
1830,14,2009-02-05
1831,15,2009-03-14
1832,27,2008-05-14
1833,34,2005-12-11
1834,14,2008-12-06
1835,36,2008-03-20
1836,7,2005-10-28
1837,17,2006-02-14
1838,15,2011-08-17
1839,15,2005-02-22
1840,26,2011-01-04
1841,31,2009-02-21
1842,34,2008-06-23
1843,25,2010-09-16
1844,9,2007-05-12
1845,5,2006-11-06
1846,13,2005-09-23
1847,38,2010-10-29
1848,12,2008-07-07
1849,18,2009-03-07
1850,11,2009-07-14
1851,26,2006-07-16
1852,23,2011-09-29
1853,28,2008-03-23
1854,30,2009-11-23
1855,20,2010-01-14
1856,16,2006-06-23
1857,32,2009-07-11
1858,21,2010-03-10
1859,27,2006-03-12
1860,17,2011-07-19
1861,34,2010-03-03
1862,2,2009-05-09
1863,5,2006-01-12
1864,28,2005-06-11
1865,16,2010-03-08
1866,1,2005-01-14
1867,34,2010-06-29
1868,33,2010-11-02
1869,15,2005-01-23
1870,10,2006-08-24
1871,19,2010-05-17
1872,7,2011-04-30
1873,4,2007-07-28
1874,5,2011-10-24
1875,15,2005-06-01
1876,8,2005-10-27
1877,17,2010-01-19
1878,13,2007-07-05
1879,19,2007-01-01
1880,35,2005-07-16
1881,24,2011-01-17
1882,6,2010-03-07
1883,18,2006-06-05
1884,12,2008-08-25
1885,36,2008-05-01
1886,38,2010-10-07
1887,28,2009-01-10
1888,28,2007-07-06
1889,19,2009-08-17
1890,16,2005-06-16
1891,6,2005-01-05
1892,13,2007-07-31
1893,18,2011-10-10
1894,10,2008-10-21
1895,1,2010-04-07
1896,33,2008-07-09
1897,10,2011-08-14
1898,35,2008-01-12
1899,26,2011-03-30
1900,25,2011-09-28
1901,6,2011-09-11
1902,6,2005-11-30
1903,31,2007-12-15
1904,9,2005-09-20
1905,10,2006-09-16
1906,6,2006-02-10
1907,17,2005-03-31
1908,27,2006-01-30
1909,19,2007-07-05
1910,36,2005-12-04
1911,22,2005-06-27
1912,4,2011-02-17
1913,3,2010-12-08
1914,1,2006-03-11
1915,16,2011-03-09
1916,39,2009-10-25
1917,38,2010-06-13
1918,4,2009-12-12
1919,28,2009-12-02
1920,17,2005-12-10
1921,20,2008-07-30
1922,34,2010-01-01
1923,30,2007-06-07
1924,37,2007-09-03
1925,4,2009-01-18
1926,31,2007-01-21
1927,31,2006-06-11
1928,14,2008-07-04
1929,27,2007-04-16
1930,17,2007-01-18
1931,39,2009-04-01
1932,32,2010-10-19
1933,23,2008-12-15
1934,30,2005-10-24
1935,2,2006-05-19
1936,32,2005-11-23
1937,36,2011-01-20
1938,18,2005-05-20
1939,19,2005-08-18
1940,16,2008-11-20
1941,15,2006-11-13
1942,2,2010-06-07
1943,19,2006-07-26
1944,18,2009-08-31
1945,3,2007-04-09
1946,34,2011-01-05
1947,17,2007-02-25
1948,1,2010-08-15
1949,37,2006-12-10
1950,5,2009-02-16
1951,18,2006-08-16
1952,18,2009-06-04
1953,38,2008-12-27
1954,9,2010-04-17
1955,15,2011-10-06
1956,3,2008-05-19
1957,39,2009-01-19
1958,6,2005-12-21
1959,17,2006-12-03
1960,26,2007-05-06
1961,23,2005-12-17
1962,16,2010-02-09
1963,19,2010-07-12
1964,6,2010-04-25
1965,7,2009-08-22
1966,20,2009-04-04
1967,37,2010-01-17
1968,3,2007-06-23
1969,38,2011-09-06
1970,17,2008-11-09
1971,19,2008-09-03
1972,13,2007-05-01
1973,19,2009-10-18
1974,37,2011-03-15
1975,31,2010-05-04
1976,21,2005-02-09
1977,31,2005-02-17
1978,8,2007-07-27
1979,22,2005-05-20
1980,29,2009-11-12
1981,13,2006-02-06
1982,1,2009-11-12
1983,7,2011-08-19
1984,11,2007-09-13
1985,9,2007-10-05
1986,22,2011-05-21
1987,14,2010-11-25
1988,9,2010-10-16
1989,28,2008-11-22
1990,30,2007-03-03
1991,34,2010-09-28
1992,11,2005-06-10
1993,7,2010-10-15
1994,13,2007-03-18
1995,17,2010-12-20
1996,14,2009-08-11
1997,33,2005-03-05
1998,15,2011-04-17
1999,16,2008-10-17
2000,31,2006-12-17
2001,31,2005-03-14
2002,35,2007-11-29
2003,5,2006-09-11
2004,10,2011-02-23
2005,32,2011-10-03
2006,35,2010-10-29
2007,30,2007-11-24
2008,23,2011-05-27
2009,3,2007-02-23
2010,12,2009-03-16
2011,13,2005-06-27
2012,16,2008-01-18
2013,12,2008-01-02
2014,20,2010-09-29
2015,27,2008-08-19
2016,21,2009-10-05
2017,2,2007-07-14
2018,1,2010-12-02
2019,29,2006-03-06
2020,29,2010-06-18
2021,31,2008-03-21
2022,24,2005-12-05
2023,1,2007-08-12
2024,38,2006-01-21
2025,37,2005-12-09
2026,17,2009-03-23
2027,12,2007-02-06
2028,30,2006-11-19
2029,31,2005-06-15
2030,28,2006-08-28
2031,21,2005-06-08
2032,22,2007-08-30
2033,23,2009-03-15
2034,25,2007-02-04
2035,32,2006-12-03
2036,15,2011-06-08
2037,21,2008-11-21
2038,23,2005-05-07
2039,38,2005-01-26
2040,24,2007-10-02
2041,35,2006-03-31
2042,12,2006-03-14
2043,39,2010-12-22
2044,8,2008-08-12
2045,31,2008-06-14
2046,26,2007-10-15
2047,28,2007-04-19
2048,32,2007-01-04
2049,26,2010-11-06
2050,17,2010-03-06
2051,22,2008-10-15
2052,18,2010-05-21
2053,2,2007-01-08
2054,22,2011-05-04
2055,16,2005-06-06
2056,38,2009-08-23
2057,39,2008-12-10
2058,28,2011-03-29
2059,28,2011-07-08
2060,30,2008-03-20
2061,16,2010-12-19
2062,10,2007-02-09
2063,13,2008-11-01
2064,38,2006-05-11
2065,34,2009-02-01
2066,5,2011-09-27
2067,14,2005-07-09
2068,15,2006-07-02
2069,27,2006-11-17
2070,12,2009-08-27
2071,38,2005-09-09
2072,22,2005-11-28
2073,23,2008-12-25
2074,38,2008-02-19
2075,30,2010-09-26
2076,15,2011-10-05
2077,24,2009-04-24
2078,18,2011-01-16
2079,8,2007-01-26
2080,11,2006-08-11
2081,35,2010-10-05
2082,29,2005-07-18
2083,28,2008-03-10
2084,36,2005-05-03
2085,12,2011-07-14
2086,5,2011-10-06
2087,35,2006-11-17
2088,11,2010-02-08
2089,32,2009-07-21
2090,23,2011-07-19
2091,1,2008-01-23
2092,9,2011-03-16
2093,32,2011-09-27
2094,14,2007-02-21
2095,7,2005-02-07
2096,27,2005-11-24
2097,18,2009-06-03
2098,21,2010-07-02
2099,3,2008-01-02
2100,6,2006-03-21
2101,32,2008-08-06
2102,2,2011-03-09
2103,28,2008-06-05
2104,16,2005-10-14
2105,39,2009-02-28
2106,18,2011-05-31
2107,31,2008-01-26
2108,24,2008-06-11
2109,36,2006-07-06
2110,38,2007-07-04
2111,34,2006-09-26
2112,31,2008-02-18
2113,28,2010-05-19
2114,23,2011-08-02
2115,28,2011-07-05
2116,39,2006-12-10
2117,28,2008-05-18
2118,23,2005-03-22
2119,11,2008-05-05
2120,20,2006-02-27
2121,7,2008-03-13
2122,12,2008-05-12
2123,29,2008-01-24
2124,38,2006-07-11
2125,25,2010-12-29
2126,35,2011-08-11
2127,26,2007-01-19
2128,4,2007-04-29
2129,17,2010-04-11
2130,28,2010-04-02
2131,9,2005-03-14
2132,10,2008-11-05
2133,29,2009-12-15
2134,36,2007-11-19
2135,25,2010-08-21
2136,29,2005-02-07
2137,15,2007-12-11
2138,17,2009-06-12
2139,13,2005-12-25
2140,11,2008-07-20
2141,15,2009-10-17
2142,7,2010-03-23
2143,3,2008-05-30
2144,3,2008-03-02
2145,30,2009-05-17
2146,30,2010-12-28
2147,3,2011-03-04
2148,18,2011-03-16
2149,14,2006-05-08
2150,14,2005-09-28
2151,38,2005-07-02
2152,20,2010-12-01
2153,25,2010-12-15
2154,27,2011-02-22
2155,19,2007-09-04
2156,10,2010-12-14
2157,23,2011-09-30
2158,5,2008-11-19
2159,13,2009-06-29
2160,39,2008-11-30
2161,33,2010-12-27
2162,22,2006-08-10
2163,9,2009-09-15
2164,23,2008-02-12
2165,19,2008-05-02
2166,34,2008-10-28
2167,12,2008-12-24
2168,33,2010-07-28
2169,11,2008-09-27
2170,25,2009-07-27
2171,5,2006-08-25
2172,26,2010-03-16
2173,31,2005-04-10
2174,7,2005-06-21
2175,29,2009-06-08
2176,22,2005-01-02
2177,37,2007-02-09
2178,31,2007-03-14
2179,39,2006-02-28
2180,12,2005-10-21
2181,5,2006-11-11
2182,37,2009-06-18
2183,32,2008-07-15
2184,30,2005-11-20
2185,24,2008-02-26
2186,11,2010-09-10
2187,1,2007-07-16
2188,8,2005-01-24
2189,16,2008-10-22
2190,14,2006-07-14
2191,7,2005-08-19
2192,9,2010-11-24
2193,35,2006-04-28
2194,15,2007-08-21
2195,31,2011-01-07
2196,14,2009-04-19
2197,9,2007-05-14
2198,4,2009-09-30
2199,8,2011-02-13
2200,20,2009-12-26
2201,28,2007-03-15
2202,13,2007-05-19
2203,6,2008-03-13
2204,20,2011-01-03
2205,20,2007-02-07
2206,34,2006-11-13
2207,2,2005-05-19
2208,17,2011-04-18
2209,26,2005-09-02
2210,1,2007-03-26
2211,29,2011-03-12
2212,31,2007-05-22
2213,38,2005-04-12
2214,21,2010-08-15
2215,21,2007-12-31
2216,23,2006-07-16
2217,31,2005-12-07
2218,21,2009-03-12
2219,30,2006-05-04
2220,7,2005-11-24
2221,34,2008-02-06
2222,36,2005-07-22
2223,16,2006-08-12
2224,30,2006-05-02
2225,12,2010-06-12
2226,7,2008-07-18
2227,5,2010-11-04
2228,21,2006-02-07
2229,10,2008-07-17
2230,12,2006-04-29
2231,1,2007-03-12
2232,38,2005-03-07
2233,24,2009-01-06
2234,6,2009-04-15
2235,18,2006-03-14
2236,4,2006-08-16
2237,1,2007-02-10
2238,19,2007-04-12
2239,21,2009-09-22
2240,26,2005-04-03
2241,20,2010-01-18
2242,10,2006-08-02
2243,17,2008-04-02
2244,19,2011-10-07
2245,31,2007-07-14
2246,38,2006-12-13
2247,2,2010-05-10
2248,22,2007-05-01
2249,19,2010-01-31
2250,31,2009-02-28
2251,29,2010-07-16
2252,14,2011-01-27
2253,28,2006-02-18
2254,5,2010-03-29
2255,5,2011-03-05
2256,1,2005-09-06
2257,12,2009-04-29
2258,9,2011-09-29
2259,21,2006-07-14
2260,22,2007-07-17
2261,21,2008-03-31
2262,21,2007-08-16
2263,20,2006-04-14
2264,5,2009-04-04
2265,27,2011-03-24
2266,38,2010-07-08
2267,9,2010-12-23
2268,28,2009-10-01
2269,18,2009-11-19
2270,30,2005-09-08
2271,14,2007-11-15
2272,37,2011-02-27
2273,1,2008-09-14
2274,31,2010-05-11
2275,17,2006-04-24
2276,31,2010-06-30
2277,29,2009-12-20
2278,18,2008-01-12
2279,14,2007-05-22
2280,8,2011-01-30
2281,10,2011-03-30
2282,3,2007-06-17
2283,22,2011-08-07
2284,38,2009-09-02
2285,8,2011-03-22
2286,26,2006-11-28
2287,38,2011-10-08
2288,19,2008-04-28
2289,34,2006-09-16
2290,19,2005-04-02
2291,1,2008-02-26
2292,15,2009-08-03
2293,1,2006-11-05
2294,21,2006-09-14
2295,20,2006-04-03
2296,28,2006-05-02
2297,19,2011-03-22
2298,29,2005-04-09
2299,16,2011-08-31
2300,36,2011-07-05
2301,20,2007-04-08
2302,29,2006-01-16
2303,34,2011-10-29
2304,20,2011-08-05
2305,20,2006-08-01
2306,11,2007-06-23
2307,12,2005-09-26
2308,10,2007-03-30
2309,29,2008-10-05
2310,25,2010-06-19
2311,18,2011-01-12
2312,38,2005-12-19
2313,28,2008-08-09
2314,39,2007-09-19
2315,37,2008-08-10
2316,35,2007-09-09
2317,26,2010-12-05
2318,35,2009-05-05
2319,15,2008-10-13
2320,21,2005-02-23
2321,15,2011-01-03
2322,16,2006-11-26
2323,36,2011-03-28
2324,15,2009-09-04
2325,36,2005-07-19
2326,17,2010-08-12
2327,4,2007-02-11
2328,16,2007-10-19
2329,6,2006-05-03
2330,19,2008-03-01
2331,13,2011-09-30
2332,26,2008-11-11
2333,9,2008-11-19
2334,7,2010-09-23
2335,7,2010-12-14
2336,29,2008-11-05
2337,18,2007-08-31
2338,18,2011-04-19
2339,38,2009-01-26
2340,7,2010-06-05
2341,4,2011-10-03
2342,16,2010-06-20
2343,6,2010-11-11
2344,31,2009-12-22
2345,16,2007-11-08
2346,3,2011-03-08
2347,27,2005-06-10
2348,2,2011-10-28
2349,37,2009-07-25
2350,2,2009-05-25
2351,23,2009-02-20
2352,12,2011-07-10
2353,17,2009-05-11
2354,19,2011-05-30
2355,27,2008-04-18
2356,14,2008-06-28
2357,35,2008-08-30
2358,30,2008-06-01
2359,29,2009-10-27
2360,2,2008-06-24
2361,10,2010-04-08
2362,3,2005-04-18
2363,27,2008-01-23
2364,19,2007-09-19
2365,9,2008-01-28
2366,33,2007-12-14
2367,8,2008-03-01
2368,27,2006-01-23
2369,12,2006-07-08
2370,7,2008-06-30
2371,33,2008-03-21
2372,15,2007-02-12
2373,23,2011-08-04
2374,39,2009-07-15
2375,7,2010-12-24
2376,38,2009-09-06
2377,2,2006-06-22
2378,33,2006-05-03
2379,1,2010-04-30
2380,39,2009-05-05
2381,35,2007-08-02
2382,23,2009-12-29
2383,12,2010-10-10
2384,13,2010-04-14
2385,3,2010-04-07
2386,39,2009-07-09
2387,26,2005-07-23
2388,37,2005-03-28
2389,30,2005-01-11
2390,16,2005-08-19
2391,38,2008-04-30
2392,39,2011-07-31
2393,18,2005-01-04
2394,26,2006-02-19
2395,19,2010-10-01
2396,27,2011-05-07
2397,19,2007-02-09
2398,26,2010-08-16
2399,15,2006-10-02
2400,30,2006-11-20
2401,33,2006-01-10
2402,9,2008-12-15
2403,6,2006-07-04
2404,16,2011-06-21
2405,8,2008-06-07
2406,13,2008-12-18
2407,14,2009-06-15
2408,10,2007-06-19
2409,6,2011-01-16
2410,15,2009-07-03
2411,9,2005-09-12
2412,2,2011-01-24
